"label","department_name","region_name"
"manoncourt en vermois","meurthe-et-moselle","grand est"
"fresnay","aube","grand est"
"bignicourt sur saulx","marne","grand est"
"croismare","meurthe-et-moselle","grand est"
"marthemont","meurthe-et-moselle","grand est"
"fuligny","aube","grand est"
"bourgogne fresne","marne","grand est"
"damelevieres","meurthe-et-moselle","grand est"
"mattexey","meurthe-et-moselle","grand est"
"les granges","aube","grand est"
"brandonvillers","marne","grand est"
"deuxville","meurthe-et-moselle","grand est"
"maxeville","meurthe-et-moselle","grand est"
"herbisse","aube","grand est"
"braux st remy","marne","grand est"
"dolcourt","meurthe-et-moselle","grand est"
"mazerulles","meurthe-et-moselle","grand est"
"isle aumont","aube","grand est"
"breuil sur vesle","marne","grand est"
"dommarie eulmont","meurthe-et-moselle","grand est"
"mehoncourt","meurthe-et-moselle","grand est"
"juzanvigny","aube","grand est"
"breuvery sur coole","marne","grand est"
"doncourt les longuyon","meurthe-et-moselle","grand est"
"mercy le haut","meurthe-et-moselle","grand est"
"lagesse","aube","grand est"
"brimont","marne","grand est"
"essey les nancy","meurthe-et-moselle","grand est"
"migneville","meurthe-et-moselle","grand est"
"lhuitre","aube","grand est"
"brouillet","marne","grand est"
"etreval","meurthe-et-moselle","grand est"
"moineville","meurthe-et-moselle","grand est"
"lignieres","aube","grand est"
"caurel","marne","grand est"
"favieres","meurthe-et-moselle","grand est"
"moncel sur seille","meurthe-et-moselle","grand est"
"lignol le chateau","aube","grand est"
"la celle sous chantemerle","marne","grand est"
"fenneviller","meurthe-et-moselle","grand est"
"montigny","meurthe-et-moselle","grand est"
"loches sur ource","aube","grand est"
"champigneul champagne","marne","grand est"
"flirey","meurthe-et-moselle","grand est"
"montigny sur chiers","meurthe-et-moselle","grand est"
"la louptiere thenard","aube","grand est"
"champlat et boujacourt","marne","grand est"
"fraisnes en saintois","meurthe-et-moselle","grand est"
"mont le vignoble","meurthe-et-moselle","grand est"
"macey","aube","grand est"
"charmont","marne","grand est"
"franconville","meurthe-et-moselle","grand est"
"morfontaine","meurthe-et-moselle","grand est"
"magny fouchard","aube","grand est"
"chaudefontaine","marne","grand est"
"gerbecourt et haplemont","meurthe-et-moselle","grand est"
"morville sur seille","meurthe-et-moselle","grand est"
"marcilly le hayer","aube","grand est"
"clamanges","marne","grand est"
"giriviller","meurthe-et-moselle","grand est"
"mouaville","meurthe-et-moselle","grand est"
"marigny le chatel","aube","grand est"
"val des marais","marne","grand est"
"glonville","meurthe-et-moselle","grand est"
"mousson","meurthe-et-moselle","grand est"
"marolles sous lignieres","aube","grand est"
"val des marais","marne","grand est"
"gondreville","meurthe-et-moselle","grand est"
"moutiers","meurthe-et-moselle","grand est"
"mesgrigny","aube","grand est"
"conflans sur seine","marne","grand est"
"grand failly","meurthe-et-moselle","grand est"
"neuviller les badonviller","meurthe-et-moselle","grand est"
"mesnil sellieres","aube","grand est"
"connantray vaurefroy","marne","grand est"
"halloville","meurthe-et-moselle","grand est"
"norroy le sec","meurthe-et-moselle","grand est"
"montfey","aube","grand est"
"corfelix","marne","grand est"
"hammeville","meurthe-et-moselle","grand est"
"onville","meurthe-et-moselle","grand est"
"montgueux","aube","grand est"
"cormoyeux","marne","grand est"
"hamonville","meurthe-et-moselle","grand est"
"pagny sur moselle","meurthe-et-moselle","grand est"
"montmorency beaufort","aube","grand est"
"coupeville","marne","grand est"
"hannonville suzemont","meurthe-et-moselle","grand est"
"parey st cesaire","meurthe-et-moselle","grand est"
"montreuil sur barse","aube","grand est"
"courgivaux","marne","grand est"
"haucourt moulaine","meurthe-et-moselle","grand est"
"parroy","meurthe-et-moselle","grand est"
"morembert","aube","grand est"
"courjeonnet","marne","grand est"
"haudonville","meurthe-et-moselle","grand est"
"piennes","meurthe-et-moselle","grand est"
"nozay","aube","grand est"
"courlandon","marne","grand est"
"henamenil","meurthe-et-moselle","grand est"
"praye","meurthe-et-moselle","grand est"
"pars les romilly","aube","grand est"
"crugny","marne","grand est"
"herbeviller","meurthe-et-moselle","grand est"
"preny","meurthe-et-moselle","grand est"
"pel et der","aube","grand est"
"cuis","marne","grand est"
"housseville","meurthe-et-moselle","grand est"
"puxe","meurthe-et-moselle","grand est"
"plancy l abbaye","aube","grand est"
"damery","marne","grand est"
"jeandelaincourt","meurthe-et-moselle","grand est"
"raucourt","meurthe-et-moselle","grand est"
"planty","aube","grand est"
"dampierre au temple","marne","grand est"
"jezainville","meurthe-et-moselle","grand est"
"rechicourt la petite","meurthe-et-moselle","grand est"
"plessis barbuise","aube","grand est"
"dompremy","marne","grand est"
"joppecourt","meurthe-et-moselle","grand est"
"rehon","meurthe-et-moselle","grand est"
"pont sur seine","aube","grand est"
"dormans","marne","grand est"
"jouaville","meurthe-et-moselle","grand est"
"remenoville","meurthe-et-moselle","grand est"
"precy st martin","aube","grand est"
"val de viere","marne","grand est"
"joudreville","meurthe-et-moselle","grand est"
"rogeville","meurthe-et-moselle","grand est"
"prugny","aube","grand est"
"ecriennes","marne","grand est"
"labry","meurthe-et-moselle","grand est"
"rozelieures","meurthe-et-moselle","grand est"
"prusy","aube","grand est"
"ecury sur coole","marne","grand est"
"lachapelle","meurthe-et-moselle","grand est"
"st firmin","meurthe-et-moselle","grand est"
"racines","aube","grand est"
"epoye","marne","grand est"
"laloeuf","meurthe-et-moselle","grand est"
"ste genevieve","meurthe-et-moselle","grand est"
"radonvilliers","aube","grand est"
"les essarts le vicomte","marne","grand est"
"letricourt","meurthe-et-moselle","grand est"
"st jean les longuyon","meurthe-et-moselle","grand est"
"rances","aube","grand est"
"etrechy","marne","grand est"
"lironville","meurthe-et-moselle","grand est"
"st mard","meurthe-et-moselle","grand est"
"rosieres pres troyes","aube","grand est"
"fagnieres","marne","grand est"
"luneville","meurthe-et-moselle","grand est"
"ste pole","meurthe-et-moselle","grand est"
"st andre les vergers","aube","grand est"
"faux fresnay","marne","grand est"
"lupcourt","meurthe-et-moselle","grand est"
"st supplet","meurthe-et-moselle","grand est"
"st benoist sur vanne","aube","grand est"
"faux vesigneul","marne","grand est"
"mangonville","meurthe-et-moselle","grand est"
"sancy","meurthe-et-moselle","grand est"
"st benoit sur seine","aube","grand est"
"faverolles et coemy","marne","grand est"
"manoncourt en woevre","meurthe-et-moselle","grand est"
"sanzey","meurthe-et-moselle","grand est"
"st etienne sous barbuise","aube","grand est"
"fontaine denis nuisy","marne","grand est"
"manonville","meurthe-et-moselle","grand est"
"saxon sion","meurthe-et-moselle","grand est"
"st hilaire sous romilly","aube","grand est"
"le fresne","marne","grand est"
"manonviller","meurthe-et-moselle","grand est"
"seichamps","meurthe-et-moselle","grand est"
"st lupien","aube","grand est"
"gaye","marne","grand est"
"maron","meurthe-et-moselle","grand est"
"seicheprey","meurthe-et-moselle","grand est"
"saulcy","aube","grand est"
"ste marie du lac nuisement","marne","grand est"
"mars la tour","meurthe-et-moselle","grand est"
"serrouville","meurthe-et-moselle","grand est"
"soligny les etangs","aube","grand est"
"heiltz le hutier","marne","grand est"
"moncel les luneville","meurthe-et-moselle","grand est"
"thiaville sur meurthe","meurthe-et-moselle","grand est"
"sommeval","aube","grand est"
"heiltz le maurupt","marne","grand est"
"montreux","meurthe-et-moselle","grand est"
"tramont emy","meurthe-et-moselle","grand est"
"trainel","aube","grand est"
"hermonville","marne","grand est"
"mont sur meurthe","meurthe-et-moselle","grand est"
"tramont lassus","meurthe-et-moselle","grand est"
"vallant st georges","aube","grand est"
"janvilliers","marne","grand est"
"mouacourt","meurthe-et-moselle","grand est"
"tremblecourt","meurthe-et-moselle","grand est"
"vaucogne","aube","grand est"
"jonquery","marne","grand est"
"moutrot","meurthe-et-moselle","grand est"
"vaucourt","meurthe-et-moselle","grand est"
"vaupoisson","aube","grand est"
"lachy","marne","grand est"
"neuviller sur moselle","meurthe-et-moselle","grand est"
"bois de haye","meurthe-et-moselle","grand est"
"verrieres","aube","grand est"
"linthelles","marne","grand est"
"nomeny","meurthe-et-moselle","grand est"
"velle sur moselle","meurthe-et-moselle","grand est"
"villemereuil","aube","grand est"
"linthes","marne","grand est"
"ormes et ville","meurthe-et-moselle","grand est"
"vezelise","meurthe-et-moselle","grand est"
"villemoiron en othe","aube","grand est"
"mairy sur marne","marne","grand est"
"pagney derriere barine","meurthe-et-moselle","grand est"
"ville au montois","meurthe-et-moselle","grand est"
"villemorien","aube","grand est"
"mareuil en brie","marne","grand est"
"petitmont","meurthe-et-moselle","grand est"
"villecey sur mad","meurthe-et-moselle","grand est"
"la villeneuve au chene","aube","grand est"
"mareuil le port","marne","grand est"
"pettonville","meurthe-et-moselle","grand est"
"villers en haye","meurthe-et-moselle","grand est"
"ville sous la ferte","aube","grand est"
"marfaux","marne","grand est"
"phlin","meurthe-et-moselle","grand est"
"villers les nancy","meurthe-et-moselle","grand est"
"villiers le bois","aube","grand est"
"marson","marne","grand est"
"pompey","meurthe-et-moselle","grand est"
"villerupt","meurthe-et-moselle","grand est"
"villiers sous praslin","aube","grand est"
"matignicourt goncourt","marne","grand est"
"pulnoy","meurthe-et-moselle","grand est"
"vitrey","meurthe-et-moselle","grand est"
"villy le bois","aube","grand est"
"matougues","marne","grand est"
"reclonville","meurthe-et-moselle","grand est"
"xeuilley","meurthe-et-moselle","grand est"
"vinets","aube","grand est"
"moiremont","marne","grand est"
"rehainviller","meurthe-et-moselle","grand est"
"xousse","meurthe-et-moselle","grand est"
"yevres le petit","aube","grand est"
"moivre","marne","grand est"
"rosieres en haye","meurthe-et-moselle","grand est"
"xures","meurthe-et-moselle","grand est"
"mondement montgivroux","marne","grand est"
"roville devant bayon","meurthe-et-moselle","grand est"
"abainville","meuse","grand est"
"montmirail","marne","grand est"
"saulnes","meurthe-et-moselle","grand est"
"abaucourt hautecourt","meuse","grand est"
"moussy","marne","grand est"
"selaincourt","meurthe-et-moselle","grand est"
"ambly sur meuse","meuse","grand est"
"nesle le repons","marne","grand est"
"serres","meurthe-et-moselle","grand est"
"apremont la foret","meuse","grand est"
"olizy","marne","grand est"
"sionviller","meurthe-et-moselle","grand est"
"avioth","meuse","grand est"
"orbais l abbaye","marne","grand est"
"sivry","meurthe-et-moselle","grand est"
"baudremont","meuse","grand est"
"passy grigny","marne","grand est"
"tantonville","meurthe-et-moselle","grand est"
"baulny","meuse","grand est"
"pleurs","marne","grand est"
"thiebaumenil","meurthe-et-moselle","grand est"
"beauclair","meuse","grand est"
"pringy","marne","grand est"
"thil","meurthe-et-moselle","grand est"
"beaulieu en argonne","meuse","grand est"
"queudes","marne","grand est"
"tonnoy","meurthe-et-moselle","grand est"
"belleray","meuse","grand est"
"recy","marne","grand est"
"toul","meurthe-et-moselle","grand est"
"belrupt en verdunois","meuse","grand est"
"reims","marne","grand est"
"vaudigny","meurthe-et-moselle","grand est"
"bislee","meuse","grand est"
"romain","marne","grand est"
"vaxainville","meurthe-et-moselle","grand est"
"blanzee","meuse","grand est"
"rouvroy ripont","marne","grand est"
"bois de haye","meurthe-et-moselle","grand est"
"bonzee","meuse","grand est"
"sacy","marne","grand est"
"villette","meurthe-et-moselle","grand est"
"bouquemont","meuse","grand est"
"st bon","marne","grand est"
"villey st etienne","meurthe-et-moselle","grand est"
"brabant en argonne","meuse","grand est"
"st germain la ville","marne","grand est"
"vitrimont","meurthe-et-moselle","grand est"
"brandeville","meuse","grand est"
"st hilaire le petit","marne","grand est"
"viviers sur chiers","meurthe-et-moselle","grand est"
"breheville","meuse","grand est"
"st jean sur tourbe","marne","grand est"
"voinemont","meurthe-et-moselle","grand est"
"breux","meuse","grand est"
"st lumier la populeuse","marne","grand est"
"xirocourt","meurthe-et-moselle","grand est"
"brocourt en argonne","meuse","grand est"
"st mard sur auve","marne","grand est"
"abaucourt hautecourt","meuse","grand est"
"broussey en blois","meuse","grand est"
"st mard sur le mont","marne","grand est"
"aincreville","meuse","grand est"
"buxieres sous les cotes","meuse","grand est"
"st martin l heureux","marne","grand est"
"apremont la foret","meuse","grand est"
"buzy darmont","meuse","grand est"
"ste menehould","marne","grand est"
"apremont la foret","meuse","grand est"
"chaillon","meuse","grand est"
"st quentin sur coole","marne","grand est"
"baalon","meuse","grand est"
"champneuville","meuse","grand est"
"st thomas en argonne","marne","grand est"
"badonvilliers gerauvilliers","meuse","grand est"
"charpentry","meuse","grand est"
"st vrain","marne","grand est"
"bantheville","meuse","grand est"
"chauvoncourt","meuse","grand est"
"saudoy","marne","grand est"
"bazeilles sur othain","meuse","grand est"
"cheppy","meuse","grand est"
"scrupt","marne","grand est"
"bazincourt sur saulx","meuse","grand est"
"chonville malaumont","meuse","grand est"
"servon melzicourt","marne","grand est"
"beaufort en argonne","meuse","grand est"
"clermont en argonne","meuse","grand est"
"sogny aux moulins","marne","grand est"
"beaumont en verdunois","meuse","grand est"
"combles en barrois","meuse","grand est"
"sommesous","marne","grand est"
"beausite","meuse","grand est"
"les hauts de chee","meuse","grand est"
"somme yevre","marne","grand est"
"beausite","meuse","grand est"
"couvonges","meuse","grand est"
"sompuis","marne","grand est"
"billy sous mangiennes","meuse","grand est"
"culey","meuse","grand est"
"taissy","marne","grand est"
"boinville en woevre","meuse","grand est"
"cunel","meuse","grand est"
"val de livre","marne","grand est"
"bouconville sur madt","meuse","grand est"
"demange baudignecourt","meuse","grand est"
"thil","marne","grand est"
"bouligny","meuse","grand est"
"dommary baroncourt","meuse","grand est"
"le thoult trosnay","marne","grand est"
"boureuilles","meuse","grand est"
"dompcevrin","meuse","grand est"
"val de vesle","marne","grand est"
"boviolles","meuse","grand est"
"doncourt aux templiers","meuse","grand est"
"tours sur marne","marne","grand est"
"brabant sur meuse","meuse","grand est"
"ecouviez","meuse","grand est"
"tramery","marne","grand est"
"broussey raulecourt","meuse","grand est"
"erize la brulee","meuse","grand est"
"trois fontaines l abbaye","marne","grand est"
"broussey raulecourt","meuse","grand est"
"euville","meuse","grand est"
"trois puits","marne","grand est"
"bure","meuse","grand est"
"evres","meuse","grand est"
"valmy","marne","grand est"
"buxieres sous les cotes","meuse","grand est"
"flassigny","meuse","grand est"
"vandeuil","marne","grand est"
"buxieres sous les cotes","meuse","grand est"
"fresnes au mont","meuse","grand est"
"verdon","marne","grand est"
"chalaines","meuse","grand est"
"fromezey","meuse","grand est"
"verrieres","marne","grand est"
"champougny","meuse","grand est"
"gimecourt","meuse","grand est"
"vert toulon","marne","grand est"
"clermont en argonne","meuse","grand est"
"girauvoisin","meuse","grand est"
"vienne le chateau","marne","grand est"
"clermont en argonne","meuse","grand est"
"gondrecourt le chateau","meuse","grand est"
"villeneuve la lionne","marne","grand est"
"les hauts de chee","meuse","grand est"
"gondrecourt le chateau","meuse","grand est"
"villers allerand","marne","grand est"
"courouvre","meuse","grand est"
"goussaincourt","meuse","grand est"
"villers aux noeuds","marne","grand est"
"dagonville","meuse","grand est"
"grimaucourt pres sampigny","meuse","grand est"
"la ville sous orbais","marne","grand est"
"damloup","meuse","grand est"
"han sur meuse","meuse","grand est"
"vroil","marne","grand est"
"dammarie sur saulx","meuse","grand est"
"han sur meuse","meuse","grand est"
"abries ristolas","hautes-alpes","provence-alpes-côte d'azur"
"andelot blancheville","haute-marne","grand est"
"delouze rosieres","meuse","grand est"
"hennemont","meuse","grand est"
"baratier","hautes-alpes","provence-alpes-côte d'azur"
"andelot blancheville","haute-marne","grand est"
"delouze rosieres","meuse","grand est"
"les trois domaines","meuse","grand est"
"barcillonnette","hautes-alpes","provence-alpes-côte d'azur"
"anrosey","haute-marne","grand est"
"dombasle en argonne","meuse","grand est"
"jametz","meuse","grand est"
"aprey","haute-marne","grand est"
"dun sur meuse","meuse","grand est"
"jonville en woevre","meuse","grand est"
"le bersac","hautes-alpes","provence-alpes-côte d'azur"
"auberive","haute-marne","grand est"
"les eparges","meuse","grand est"
"geville","meuse","grand est"
"valdoule","hautes-alpes","provence-alpes-côte d'azur"
"aulnoy sur aube","haute-marne","grand est"
"eton","meuse","grand est"
"juvigny en perthois","meuse","grand est"
"valdoule","hautes-alpes","provence-alpes-côte d'azur"
"autigny le petit","haute-marne","grand est"
"euville","meuse","grand est"
"juvigny sur loison","meuse","grand est"
"bailly aux forges","haute-marne","grand est"
"fains veel","meuse","grand est"
"labeuville","meuse","grand est"
"crots","hautes-alpes","provence-alpes-côte d'azur"
"beauchemin","haute-marne","grand est"
"fleury devant douaumont","meuse","grand est"
"lachalade","meuse","grand est"
"etoile st cyrice","hautes-alpes","provence-alpes-côte d'azur"
"brainville sur meuse","haute-marne","grand est"
"foameix ornel","meuse","grand est"
"lachaussee","meuse","grand est"
"breuvannes en bassigny","haute-marne","grand est"
"fontaines st clair","meuse","grand est"
"lahaymeix","meuse","grand est"
"forest st julien","hautes-alpes","provence-alpes-côte d'azur"
"champsevraine","haute-marne","grand est"
"foucaucourt sur thabas","meuse","grand est"
"lamouilly","meuse","grand est"
"ceffonds","haute-marne","grand est"
"gercourt et drillancourt","meuse","grand est"
"landrecourt lempire","meuse","grand est"
"lardier et valenca","hautes-alpes","provence-alpes-côte d'azur"
"cerisieres","haute-marne","grand est"
"gery","meuse","grand est"
"latour en woevre","meuse","grand est"
"la motte en champsaur","hautes-alpes","provence-alpes-côte d'azur"
"chalindrey","haute-marne","grand est"
"gussainville","meuse","grand est"
"lavincourt","meuse","grand est"
"la piarre","hautes-alpes","provence-alpes-côte d'azur"
"charmes la grande","haute-marne","grand est"
"harville","meuse","grand est"
"longeaux","meuse","grand est"
"prunieres","hautes-alpes","provence-alpes-côte d'azur"
"chateauvillain","haute-marne","grand est"
"haudiomont","meuse","grand est"
"longeville en barrois","meuse","grand est"
"puy st andre","hautes-alpes","provence-alpes-côte d'azur"
"chevillon","haute-marne","grand est"
"herbeuville","meuse","grand est"
"louppy le chateau","meuse","grand est"
"puy st vincent","hautes-alpes","provence-alpes-côte d'azur"
"chamarandes choignes","haute-marne","grand est"
"hevilliers","meuse","grand est"
"mandres en barrois","meuse","grand est"
"choilley dardenay","haute-marne","grand est"
"horville en ornois","meuse","grand est"
"manheulles","meuse","grand est"
"remollon","hautes-alpes","provence-alpes-côte d'azur"
"cirey les mareilles","haute-marne","grand est"
"houdelaincourt","meuse","grand est"
"marcheville en woevre","meuse","grand est"
"cirfontaines en ornois","haute-marne","grand est"
"inor","meuse","grand est"
"menil sur saulx","meuse","grand est"
"ribeyret","hautes-alpes","provence-alpes-côte d'azur"
"colombey les deux eglises","haute-marne","grand est"
"ippecourt","meuse","grand est"
"moirey flabas crepion","meuse","grand est"
"courcelles en montagne","haute-marne","grand est"
"lachaussee","meuse","grand est"
"montblainville","meuse","grand est"
"st apollinaire","hautes-alpes","provence-alpes-côte d'azur"
"cour l eveque","haute-marne","grand est"
"lamorville","meuse","grand est"
"montbras","meuse","grand est"
"st etienne le laus","hautes-alpes","provence-alpes-côte d'azur"
"daillecourt","haute-marne","grand est"
"lamorville","meuse","grand est"
"montsec","meuse","grand est"
"st julien en champsaur","hautes-alpes","provence-alpes-côte d'azur"
"dampierre","haute-marne","grand est"
"lemmes","meuse","grand est"
"moranville","meuse","grand est"
"le sauze du lac","hautes-alpes","provence-alpes-côte d'azur"
"dancevoir","haute-marne","grand est"
"lerouville","meuse","grand est"
"morley","meuse","grand est"
"serres","hautes-alpes","provence-alpes-côte d'azur"
"dinteville","haute-marne","grand est"
"longchamps sur aire","meuse","grand est"
"muzeray","meuse","grand est"
"sorbiers","hautes-alpes","provence-alpes-côte d'azur"
"dommartin le st pere","haute-marne","grand est"
"louvemont cote du poivre","meuse","grand est"
"naives rosieres","meuse","grand est"
"tallard","hautes-alpes","provence-alpes-côte d'azur"
"domremy landeville","haute-marne","grand est"
"martincourt sur meuse","meuse","grand est"
"neuville en verdunois","meuse","grand est"
"les vigneaux","hautes-alpes","provence-alpes-côte d'azur"
"doulaincourt saucourt","haute-marne","grand est"
"maucourt sur orne","meuse","grand est"
"nubecourt","meuse","grand est"
"doulevant le chateau","haute-marne","grand est"
"mauvages","meuse","grand est"
"ornes","meuse","grand est"
"ecot la combe","haute-marne","grand est"
"montigny les vaucouleurs","meuse","grand est"
"parfondrupt","meuse","grand est"
"enfonvelle","haute-marne","grand est"
"montplonne","meuse","grand est"
"pillon","meuse","grand est"
"epizon","haute-marne","grand est"
"montzeville","meuse","grand est"
"quincy landzecourt","meuse","grand est"
"le val d esnoms","haute-marne","grand est"
"chanteraine","meuse","grand est"
"rarecourt","meuse","grand est"
"cagnes sur mer","alpes-maritimes","provence-alpes-côte d'azur"
"le val d esnoms","haute-marne","grand est"
"mouilly","meuse","grand est"
"recicourt","meuse","grand est"
"eurville bienville","haute-marne","grand est"
"murvaux","meuse","grand est"
"reffroy","meuse","grand est"
"ferriere et lafolie","haute-marne","grand est"
"val d ornain","meuse","grand est"
"revigny sur ornain","meuse","grand est"
"flammerecourt","haute-marne","grand est"
"naives rosieres","meuse","grand est"
"reville aux bois","meuse","grand est"
"foulain","haute-marne","grand est"
"nouillonpont","meuse","grand est"
"richecourt","meuse","grand est"
"foulain","haute-marne","grand est"
"noyers auzecourt","meuse","grand est"
"romagne sous les cotes","meuse","grand est"
"gilette","alpes-maritimes","provence-alpes-côte d'azur"
"frampas","haute-marne","grand est"
"pareid","meuse","grand est"
"raival","meuse","grand est"
"germainvilliers","haute-marne","grand est"
"pierrefitte sur aire","meuse","grand est"
"rouvres en woevre","meuse","grand est"
"germisay","haute-marne","grand est"
"pont sur meuse","meuse","grand est"
"rupt aux nonains","meuse","grand est"
"grandchamp","haute-marne","grand est"
"rambluzin et benoite vaux","meuse","grand est"
"rupt sur othain","meuse","grand est"
"gudmont villiers","haute-marne","grand est"
"recourt le creux","meuse","grand est"
"st remy la calonne","meuse","grand est"
"guyonvelle","haute-marne","grand est"
"resson","meuse","grand est"
"salmagne","meuse","grand est"
"hacourt","haute-marne","grand est"
"robert espagne","meuse","grand est"
"sampigny","meuse","grand est"
"haute amance","haute-marne","grand est"
"st germain sur meuse","meuse","grand est"
"sassey sur meuse","meuse","grand est"
"isomes","haute-marne","grand est"
"st hilaire en woevre","meuse","grand est"
"saulvaux","meuse","grand est"
"jonchery","haute-marne","grand est"
"st joire","meuse","grand est"
"saulvaux","meuse","grand est"
"lamancine","haute-marne","grand est"
"st mihiel","meuse","grand est"
"saulx les champlon","meuse","grand est"
"laneuville a remy","haute-marne","grand est"
"saulx les champlon","meuse","grand est"
"sauvoy","meuse","grand est"
"lezeville","haute-marne","grand est"
"seigneulles","meuse","grand est"
"savonnieres en perthois","meuse","grand est"
"les loges","haute-marne","grand est"
"sommedieue","meuse","grand est"
"senon","meuse","grand est"
"longchamp","haute-marne","grand est"
"les souhesmes rampont","meuse","grand est"
"senoncourt les maujouy","meuse","grand est"
"longeau percey","haute-marne","grand est"
"spincourt","meuse","grand est"
"sepvigny","meuse","grand est"
"longeau percey","haute-marne","grand est"
"stenay","meuse","grand est"
"sommelonne","meuse","grand est"
"malaincourt sur meuse","haute-marne","grand est"
"taillancourt","meuse","grand est"
"sorbey","meuse","grand est"
"toudon","alpes-maritimes","provence-alpes-côte d'azur"
"mandres la cote","haute-marne","grand est"
"thierville sur meuse","meuse","grand est"
"souilly","meuse","grand est"
"marac","haute-marne","grand est"
"thillombois","meuse","grand est"
"thillot","meuse","grand est"
"mathons","haute-marne","grand est"
"thonne la long","meuse","grand est"
"treveray","meuse","grand est"
"mertrud","haute-marne","grand est"
"thonne les pres","meuse","grand est"
"vadonville","meuse","grand est"
"montcharvot","haute-marne","grand est"
"vacherauville","meuse","grand est"
"valbois","meuse","grand est"
"montheries","haute-marne","grand est"
"varennes en argonne","meuse","grand est"
"vaudeville le haut","meuse","grand est"
"la porte du der","haute-marne","grand est"
"vaubecourt","meuse","grand est"
"vaudoncourt","meuse","grand est"
"val de meuse","haute-marne","grand est"
"douaumont vaux","meuse","grand est"
"vaux les palameix","meuse","grand est"
"val de meuse","haute-marne","grand est"
"velaines","meuse","grand est"
"velosnes","meuse","grand est"
"montreuil sur blaise","haute-marne","grand est"
"very","meuse","grand est"
"verdun","meuse","grand est"
"montreuil sur thonnance","haute-marne","grand est"
"vigneulles les hattonchatel","meuse","grand est"
"vigneulles les hattonchatel","meuse","grand est"
"neuilly l eveque","haute-marne","grand est"
"vignot","meuse","grand est"
"vigneulles les hattonchatel","meuse","grand est"
"ninville","haute-marne","grand est"
"ville devant chaumont","meuse","grand est"
"vigneulles les hattonchatel","meuse","grand est"
"nogent","haute-marne","grand est"
"villers aux vents","meuse","grand est"
"vigneul sous montmedy","meuse","grand est"
"nogent","haute-marne","grand est"
"ville sur saulx","meuse","grand est"
"villers devant dun","meuse","grand est"
"nogent","haute-marne","grand est"
"villotte devant louppy","meuse","grand est"
"vilosnes haraumont","meuse","grand est"
"noidant chatenoy","haute-marne","grand est"
"vittarville","meuse","grand est"
"vouthon haut","meuse","grand est"
"noidant le rocheux","haute-marne","grand est"
"vouthon bas","meuse","grand est"
"watronville","meuse","grand est"
"nomecourt","haute-marne","grand est"
"willeroncourt","meuse","grand est"
"orcevaux","haute-marne","grand est"
"woimbey","meuse","grand est"
"pansey","haute-marne","grand est"
"parnoy en bassigny","haute-marne","grand est"
"peigney","haute-marne","grand est"
"pressigny","haute-marne","grand est"
"prez sous lafauche","haute-marne","grand est"
"rives dervoises","haute-marne","grand est"
"ranconnieres","haute-marne","grand est"
"riaucourt","haute-marne","grand est"
"riviere les fosses","haute-marne","grand est"
"rolampont","haute-marne","grand est"
"romain sur meuse","haute-marne","grand est"
"rouvroy sur marne","haute-marne","grand est"
"st maurice","haute-marne","grand est"
"sarcey","haute-marne","grand est"
"signeville","haute-marne","grand est"
"soyers","haute-marne","grand est"
"tremilly","haute-marne","grand est"
"valcourt","haute-marne","grand est"
"vauxbons","haute-marne","grand est"
"verseilles le haut","haute-marne","grand est"
"villars santenoge","haute-marne","grand est"
"villegusien le lac","haute-marne","grand est"
"villiers sur suize","haute-marne","grand est"
"vouecourt","haute-marne","grand est"
"alsting","moselle","grand est"
"alzing","moselle","grand est"
"amanvillers","moselle","grand est"
"ancy dornot","moselle","grand est"
"arraincourt","moselle","grand est"
"aspach","moselle","grand est"
"assenoncourt","moselle","grand est"
"aumetz","moselle","grand est"
"baronville","moselle","grand est"
"algrange","moselle","grand est"
"baudrecourt","moselle","grand est"
"altviller","moselle","grand est"
"biding","moselle","grand est"
"amneville les thermes","moselle","grand est"
"bionville sur nied","moselle","grand est"
"apach","moselle","grand est"
"belles forets","moselle","grand est"
"ars sur moselle","moselle","grand est"
"boulange","moselle","grand est"
"attilloncourt","moselle","grand est"
"bourdonnay","moselle","grand est"
"aulnois sur seille","moselle","grand est"
"bousse","moselle","grand est"
"ay sur moselle","moselle","grand est"
"boust","moselle","grand est"
"bacourt","moselle","grand est"
"boustroff","moselle","grand est"
"le ban st martin","moselle","grand est"
"brettnach","moselle","grand est"
"barchain","moselle","grand est"
"bronvaux","moselle","grand est"
"barst","moselle","grand est"
"cappel","moselle","grand est"
"bazoncourt","moselle","grand est"
"chateau salins","moselle","grand est"
"bebing","moselle","grand est"
"chatel st germain","moselle","grand est"
"bening les st avold","moselle","grand est"
"chieulles","moselle","grand est"
"berviller en moselle","moselle","grand est"
"coin sur seille","moselle","grand est"
"bettange","moselle","grand est"
"conde northen","moselle","grand est"
"bettviller","moselle","grand est"
"courcelles sur nied","moselle","grand est"
"beux","moselle","grand est"
"dabo","moselle","grand est"
"bezange la petite","moselle","grand est"
"desseling","moselle","grand est"
"bioncourt","moselle","grand est"
"diane capelle","moselle","grand est"
"bisten en lorraine","moselle","grand est"
"diffembach les hellimer","moselle","grand est"
"bliesbruck","moselle","grand est"
"ebersviller","moselle","grand est"
"bousbach","moselle","grand est"
"abaucourt sur seille","meurthe-et-moselle","grand est"
"eguelshardt","moselle","grand est"
"breidenbach","moselle","grand est"
